,name,node_type
1100,g-1016403237,note_group
1101,g-379052022,note_group
1102,g1667386,note_group
1103,g-1166712882,note_group
1104,g-210118362,note_group
1105,g740152216,note_group
1106,g-1225540046,note_group
1107,g2138618521,note_group
1108,g1385933142,note_group
1109,g-210141426,note_group
1110,g787059983,note_group
1111,g-1016398430,note_group
1112,g-479035735,note_group
1113,g704910984,note_group
1114,g-659896315,note_group
1115,g327909428,note_group
1116,g38831351,note_group
1117,g590546480,note_group
1118,g47347192,note_group
1119,dur:29,duration
1120,g-1704390197,note_group
1121,g872379671,note_group
1122,g-1534024350,note_group
1123,g342944859,note_group
1124,g209620137,note_group
1125,dur:16,duration
1126,g1602996,note_group
1127,g1689486,note_group
1128,g1665461,note_group
1129,g-2041778358,note_group
1130,g-1410136682,note_group
1131,g-2041780279,note_group
1132,g-2070431533,note_group
1133,g-2127691757,note_group
1134,g1658734,note_group
1135,g-1360318901,note_group
1136,g-47099974,note_group
1137,g1690447,note_group
1138,g1365653544,note_group
1139,g1667383,note_group
1140,g1663539,note_group
1141,g1662578,note_group
1142,g1660656,note_group
1143,g1637592,note_group
1144,g1635670,note_group
1145,g-981465701,note_group
1146,g-472412623,note_group
1147,g-1392465281,note_group
1148,g1510414906,note_group
1149,g-1466164278,note_group
1150,g-1985523375,note_group
1151,g2033337712,note_group
1152,g1628944,note_group
1153,g-762863342,note_group
1154,g1689487,note_group
1155,g1662579,note_group
1156,g-2127691755,note_group
1157,g-791912955,note_group
1158,dur:19,duration
1159,g1633748,note_group
1160,g52463525,note_group
1161,g-472444332,note_group
1162,g51480449,note_group
1163,g108974275,note_group
1164,g-820121638,note_group
1165,g1635671,note_group
1166,g1631826,note_group
1167,g1719283,note_group
1168,g647842261,note_group
1169,g1432054235,note_group
1170,g647805742,note_group
1171,g420897327,note_group
1172,g-1370020581,note_group
1173,dur:24,duration
1174,g2099105184,note_group
1175,g334915705,note_group
1176,g-47131678,note_group
1177,g-588093330,note_group
1178,g1238258664,note_group
1179,g1632789,note_group
1180,g293464967,note_group
1181,g1581459900,note_group
1182,g352212832,note_group
1183,g1632794,note_group
1184,g-1896966353,note_group
1185,g-1911847326,note_group
1186,g50497312,note_group
1187,g1630865,note_group
1188,g50497313,note_group
1189,g610642685,note_group
1190,g-409442221,note_group
1191,g392178804,note_group
1192,g-47106697,note_group
1193,g1034531584,note_group
1194,g-1015886960,note_group
1195,g980093231,note_group
1196,g1628945,note_group
1197,g184984078,note_group
1198,g489581996,note_group
1199,g-632439140,note_group
1200,g565654842,note_group
1201,g-628341439,note_group
1202,g53297730,note_group
1203,g1214762112,note_group
1204,g-236690254,note_group
1205,g211319849,note_group
1206,g49663166,note_group
1207,g-104392863,note_group
1208,g1432020600,note_group
1209,g1602040,note_group
1210,vel:2,velocity
1211,g-418572383,note_group
1212,g-146792297,note_group
1213,g1213111205,note_group
1214,g1676663950,note_group
1215,g203724250,note_group
1216,g-873327567,note_group
1217,g1213147725,note_group
1218,g1562124282,note_group
1219,g1658737,note_group
1220,g236213392,note_group
1221,g598128846,note_group
1222,g1641471273,note_group
1223,g-780390844,note_group
1224,g1123740137,note_group
1225,g-1931779396,note_group
1226,g-47043273,note_group
1227,g-1000289415,note_group
1228,g-833732586,note_group
1229,g-1411210573,note_group
1230,g647808627,note_group
1231,g420921358,note_group
1232,g-1351820050,note_group
1233,g1665469,note_group
1234,g-409442227,note_group
1235,g461648385,note_group
1236,g1764210642,note_group
1237,g420869464,note_group
1238,g1083330948,note_group
1239,g-214342326,note_group
1240,g-967209235,note_group
1241,g-1396603603,note_group
1242,g356734959,note_group
1243,g1308398126,note_group
1244,g-43273612,note_group
1245,g51599587,note_group
1246,g-1370020612,note_group
1247,g475023478,note_group
1248,g636844349,note_group
1249,g52463524,note_group
1250,g392205713,note_group
1251,g1336995572,note_group
1252,g-1896965386,note_group
1253,g1152346230,note_group
1254,g-47099965,note_group
1255,g1565027380,note_group
1256,g52403938,note_group
1257,g-188048815,note_group
1258,g-104392866,note_group
1259,g-1949337941,note_group
1260,g51480422,note_group
1261,g1664503,note_group
1262,g1660661,note_group
1263,g342944856,note_group
1264,g1637595,note_group
1265,g1336995565,note_group
1266,g-401413073,note_group
1267,g1662580,note_group
1268,g-735795213,note_group
1269,g1660657,note_group
1270,g-1839703246,note_group
1271,g-2124892642,note_group
1272,g-64224918,note_group
1273,g1662581,note_group
1274,g-1239629224,note_group
1275,g1637593,note_group
1276,g-859725167,note_group
1277,g-2067634340,note_group
1278,g-648918080,note_group
1279,g1238258662,note_group
1280,g1662582,note_group
1281,g-1110521519,note_group
1282,g809101400,note_group
1283,g971756890,note_group
1284,g971756886,note_group
1285,g392232622,note_group
1286,g51688954,note_group
1287,g-1528809165,note_group
1288,g334915701,note_group
1289,g1694293,note_group
1290,g1633753,note_group
1291,vel:1,velocity
1292,g-472419349,note_group
1293,g1603962,note_group
1294,g51688961,note_group
1295,g1664014267,note_group
1296,g-1493892096,note_group
1297,g2001681232,note_group
1298,g723332118,note_group
1299,g1365599731,note_group
1300,g1603959,note_group
1301,g1871436463,note_group
1302,g-2099090475,note_group
1303,g-1761498642,note_group
1304,g-2058818422,note_group
1305,g-1729082962,note_group
1306,g1942289814,note_group
1307,dur:21,duration
1308,g984077539,note_group
1309,dur:27,duration
1310,g1641471304,note_group
1311,g2086099761,note_group
1312,g334915702,note_group
1313,g209620140,note_group
1314,g-104392869,note_group
1315,g1308372183,note_group
1316,g-1850728072,note_group
1317,g-1938244973,note_group
1318,g-1637672120,note_group
1319,g1697177,note_group
1320,g-791492493,note_group
1321,g-2002767708,note_group
1322,g-2078100022,note_group
1323,g52463522,note_group
1324,g318265843,note_group
1325,g469366993,note_group
1326,g1632792,note_group
1327,g1952961812,note_group
1328,g1574166,note_group
1329,g1222455898,note_group
1330,g-363411467,note_group
1331,g310319820,note_group
1332,g1867074355,note_group
1333,g777608013,note_group
1334,g-1959529961,note_group
1335,g-1761156200,note_group
1336,g-1125087627,note_group
1337,g1633750,note_group
1338,g2068950120,note_group
1339,g2036634476,note_group
1340,g1826320979,note_group
1341,g-802494735,note_group
1342,g1869875812,note_group
1343,g-134193866,note_group
1344,g-725242678,note_group
1345,g-1393550539,note_group
1346,g1986336513,note_group
1347,g414672446,note_group
1348,g-1900021545,note_group
1349,g787059984,note_group
1350,g1218724390,note_group
1351,g1936820428,note_group
1352,g1454017794,note_group
1353,g1446889595,note_group
1354,g704723863,note_group
1355,g1365599734,note_group
1356,g729777661,note_group
1357,g478094130,note_group
1358,g-1848067855,note_group
1359,g478096050,note_group
1360,g729777658,note_group
1361,g478094127,note_group
1362,g1166227443,note_group
1363,g-1016403234,note_group
1364,g63354346,note_group
1365,g704723864,note_group
1366,g723332117,note_group
1367,g1391826370,note_group
1368,g917323917,note_group
1369,g1159819780,note_group
1370,g-991929833,note_group
1371,g1498405405,note_group
1372,g1632791,note_group
1373,g-1045215065,note_group
1374,g16390947,note_group
1375,g1637594,note_group
1376,g1628948,note_group
1377,g-379637365,note_group
1378,g51688955,note_group
1379,g721241513,note_group
1380,g50497315,note_group
1381,g1635675,note_group
1382,g721241510,note_group
1383,g-1694843746,note_group
1384,g496816187,note_group
1385,g1959101831,note_group
1386,g706679170,note_group
1387,g1633751,note_group
1388,g-1636839382,note_group
1389,g6054848,note_group
1390,g420867541,note_group
1391,g1442965634,note_group
1392,g-1625927602,note_group
1393,g1556018329,note_group
1394,g1633754,note_group
1395,g857434848,note_group
1396,g-1629776270,note_group
1397,g1480141322,note_group
1398,g-2115945646,note_group
1399,g-1475698868,note_group
1400,g51599647,note_group
1401,g-758721794,note_group
1402,g56968418,note_group
1403,g1719284,note_group
1404,g-1384403797,note_group
1405,g1632793,note_group
1406,g-1755691928,note_group
1407,g1660665,note_group
1408,g-1846358431,note_group
1409,g248029002,note_group
1410,g-674003521,note_group
1411,g-739617251,note_group
1412,g1690448,note_group
1413,g778499812,note_group
1414,g1323734143,note_group
1415,g-2127694636,note_group
1416,g1628950,note_group
1417,g1337027281,note_group
1418,g450113308,note_group
1419,g-1984573871,note_group
1420,g1336999416,note_group
1421,g565622176,note_group
1422,g1957709285,note_group
1423,g-2134845206,note_group
1424,g-1984573870,note_group
1425,g-1846358432,note_group
1426,g1660663,note_group
1427,g1336999409,note_group
1428,g727478807,note_group
1429,g670216661,note_group
1430,g1570180092,note_group
1431,g-1269722527,note_group
1432,g1770346916,note_group
1433,g565622173,note_group
1434,g1628947,note_group
1435,g-459594639,note_group
1436,g1632788,note_group
1437,g-1583665758,note_group
1438,g750136607,note_group
1439,g-1969660501,note_group
1440,g-1599908671,note_group
1441,g-69483794,note_group
1442,g49663165,note_group
1443,g1689489,note_group
1444,g1719281,note_group
1445,g-615217342,note_group
1446,g1442965658,note_group
1447,g-1392858429,note_group
1448,g-1435294484,note_group
1449,g1719282,note_group
1450,g-1435294486,note_group
1451,g318236046,note_group
1452,g1602038,note_group
1453,g-613489489,note_group
1454,g-1574304280,note_group
1455,g1602041,note_group
1456,g-422438061,note_group
1457,g1856540856,note_group
1458,g-1969660500,note_group
1459,g1602039,note_group
1460,g-108484820,note_group
1461,g1722161,note_group
1462,g1696215,note_group
1463,g1335235669,note_group
1464,g1602043,note_group
1465,g1951278797,note_group
1466,g-992678714,note_group
1467,g-1801992411,note_group
1468,g1705377360,note_group
1469,g1664502,note_group
1470,g-1502691264,note_group
1471,g-758632421,note_group
1472,g56968419,note_group
1473,g-1529171478,note_group
1474,g1628949,note_group
1475,g-1502691232,note_group
1476,g-1755691958,note_group
1477,g1726967,note_group
1478,g50616477,note_group
1479,g2139780924,note_group
1480,g-409319221,note_group
1481,g-1694843741,note_group
1482,g54221187,note_group
1483,g1772466031,note_group
1484,g73590157,note_group
1485,g-1250667264,note_group
1486,g1670703866,note_group
1487,g-1240190957,note_group
1488,g-39017971,note_group
1489,g996422579,note_group
1490,g20418832,note_group
1491,g-756755585,note_group
1492,g52463587,note_group
1493,dur:37,duration
1494,g1660662,note_group
1495,g50497314,note_group
1496,g432532659,note_group
1497,g1337054189,note_group
1498,g641434781,note_group
1499,g1660664,note_group
1500,g1628951,note_group
1501,g1632796,note_group
1502,g248029004,note_group
1503,g248029003,note_group
1504,g1696218,note_group
1505,g-472416914,note_group
1506,g-1896906770,note_group
1507,g-238137037,note_group
1508,http://purl.org/midi-ld/notes/88,pitch
1509,g1222451091,note_group
1510,g1428616246,note_group
1511,g-1443729222,note_group
1512,g432088513,note_group
1513,g-1774048988,note_group
1514,g1689488,note_group
1515,g1401298919,note_group
1516,g1365599733,note_group
1517,g-99794968,note_group
1518,g1603963,note_group
1519,g948459166,note_group
1520,g475617909,note_group
1521,g-1744417772,note_group
1522,g53297671,note_group
1523,g-51204417,note_group
1524,g-66401225,note_group
1525,g1986336508,note_group
1526,g-104360195,note_group
1527,g-1628490540,note_group
1528,g-874213413,note_group
1529,g1336993642,note_group
1530,g1294861738,note_group
1531,g338340351,note_group
1532,g-734603131,note_group
1533,g1631829,note_group
1534,g-423324015,note_group
1535,g936240003,note_group
1536,g420924243,note_group
1537,g-1599942304,note_group
1538,g1699164084,note_group
1539,g163660104,note_group
1540,g-762859498,note_group
1541,g1697181,note_group
1542,g342948700,note_group
1543,g-1988800940,note_group
1544,g-42865912,note_group
1545,g-873364085,note_group
1546,g2110041262,note_group
1547,g53446661,note_group
1548,g1659558801,note_group
1549,g-873364083,note_group
1550,g2085176499,note_group
1551,g1631828,note_group
1552,g-1858657919,note_group
1553,g1553924127,note_group
1554,g1673147566,note_group
1555,g432500946,note_group
1556,g-1896965390,note_group
1557,g-1865336010,note_group
1558,g392205712,note_group
1559,g-579961076,note_group
1560,g-748588968,note_group
1561,g647805743,note_group
1562,g-739555077,note_group
1563,g19883539,note_group
1564,g1634711,note_group
1565,g334946449,note_group
1566,g-1159648722,note_group
1567,g2036634472,note_group
1568,g449468819,note_group
1569,g19883537,note_group
1570,g1016735129,note_group
1571,g-1016403231,note_group
1572,g-1774048989,note_group
1573,g-1927263675,note_group
1574,g323341000,note_group
1575,g-1016403236,note_group
1576,g-1418834578,note_group
1577,g2138613715,note_group
1578,g1170139176,note_group
1579,g-2119273016,note_group
1580,g-1911172277,note_group
1581,g1016735124,note_group
1582,g1781197453,note_group
1583,g502258792,note_group
1584,g1422882056,note_group
1585,g1920957735,note_group
1586,g-1616952975,note_group
1587,g1407854946,note_group
1588,g1016735123,note_group
1589,g-1030129991,note_group
1590,g304803149,note_group
1591,g1336999411,note_group
1592,g-1896961547,note_group
1593,g-2025969883,note_group
1594,g574404558,note_group
1595,g-521880098,note_group
1596,g1604918,note_group
1597,g342948703,note_group
1598,g-401409228,note_group
1599,g1696216,note_group
1600,g-666692354,note_group
1601,g907189312,note_group
1602,g-1104665119,note_group
1603,g67416630,note_group
1604,g-307296939,note_group
1605,g1422886864,note_group
1606,g344468252,note_group
1607,g-466727437,note_group
1608,g-1907983494,note_group
1609,g1487253526,note_group
1610,g1903938269,note_group
1611,g50765464,note_group
1612,g-1459324516,note_group
1613,g392263372,note_group
1614,g2142602811,note_group
1615,g-214283699,note_group
1616,g1857235255,note_group
1617,g50616541,note_group
1618,g50705914,note_group
1619,g-1163283865,note_group
1620,g1336970577,note_group
1621,g203749239,note_group
1622,g1323614984,note_group
1623,g392240310,note_group
1624,g203694459,note_group
1625,g-47131684,note_group
1626,g-1185024298,note_group
1627,g-1528805321,note_group
1628,g-104389025,note_group
1629,g1585733431,note_group
1630,g-762774930,note_group
1631,g825654372,note_group
1632,g-1163343448,note_group
1633,g1935904028,note_group
1634,g-756874691,note_group
1635,g-1914656971,note_group
1636,g-902239888,note_group
1637,g-343360652,note_group
1638,g392238387,note_group
1639,g51599585,note_group
1640,g1336970585,note_group
1641,g1658742,note_group
1642,g1628946,note_group
1643,g53297675,note_group
1644,g-47102855,note_group
